application_no,amount,date,amount_fine,amount_discount,description,collected_by,payment_mode,received_by,fee_category,fee_group,fee_type,receipt_id
2023139,2300,2024-01-29,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10757
2200279,11000,2024-01-29,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10758
2023253,2300,2024-01-29,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,7,10759
2023253,7700,2024-01-29,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,1,10759
1266,100,2024-01-29,0,0,"RECORD FEE","Super Admin(9000)",Cash,1,fees,2021-202208199-JR-MPC,10,10760
2200103,5000,2024-01-30,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10761
2023231,4000,2024-01-30,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10762
2023152,3400,2024-01-30,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10763
2023457,5000,2024-01-31,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10764
2023515,18000,2024-01-31,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,1,10765
2023208,3700,2024-01-31,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-ARTS,1,10766
2200340,12000,2024-01-31,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-CEC,1,10767
2200340,900,2024-01-31,0,0,"EXAM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-CEC,2,10767
2200340,600,2024-01-31,0,0,"BOOKLET FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-CEC,4,10767
2200340,800,2024-01-31,0,0,"BOOKS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-AIP-BOOKS,5,10768
2023358,4500,2024-01-31,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-ARTS,1,10769
2023300,2000,2024-01-31,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10770
2023022,4000,2024-01-31,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,7,10771
2023022,6000,2024-01-31,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,1,10771
2200018,11000,2024-02-01,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10772
2023145,4000,2024-02-01,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-ARTS,1,10773
2023401,4000,2024-02-01,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-ARTS,1,10774
2023007,6000,2024-02-01,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10775
2023042,4000,2024-02-01,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10776
2023357,5000,2024-02-01,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10777
2023519,5000,2024-02-01,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10778
2023256,2000,2024-02-02,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10779
2023289,2000,2024-02-02,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10780
2023362,4000,2024-02-02,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-ARTS,1,10781
1453,3000,2024-02-02,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2022-202308199-SR-CEC,1,10782
1453,500,2024-02-02,0,0,"TC FEE","Super Admin(9000)",Cash,1,fees,2022-202308199-SR-CEC,35,10782
1453,700,2024-02-02,0,0,"ADMISSION FEE","Super Admin(9000)",Cash,1,fees,2021-202208199-JR-CEC,8,10783
1453,100,2024-02-02,0,0,"RECORD FEE","Super Admin(9000)",Cash,1,fees,2021-202208199-JR-CEC,10,10783
2023340,3000,2024-02-02,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10784
2023003,5000,2024-02-02,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,7,10785
2023003,5000,2024-02-02,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,1,10785
2023085,1300,2024-02-03,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10786
2023467,10000,2024-02-03,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10787
2023332,4000,2024-02-05,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10788
2023456,10000,2024-02-05,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10789
2023272,2000,2024-02-05,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10790
2200202,3000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,1,10791
2023454,7000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10792
2023454,3000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10793
1208,3500,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2021-202208199-SR-CEC,1,10794
1208,500,2024-02-06,0,0,2021-202208199-TC,"Super Admin(9000)",Cash,1,fees,2021-202208199-SR-CEC,27,10794
2200379,10000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10795
2023228,4000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10796
2200349,3000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10797
2200400,10000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10798
1497,1000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2022-202308199-SR-CEC,1,10799
1497,500,2024-02-06,0,0,"TC FEE","Super Admin(9000)",Cash,1,fees,2022-202308199-SR-CEC,35,10799
1497,1000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2022-202308199-CEC-FEE,1,10800
2200359,8000,2024-02-06,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10801
2200203,4000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10802
2200203,1000,2024-02-07,0,0,"BOOKS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-SIP-BOOKS,5,10803
2200249,5000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10804
2200245,10000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10805
2200002,8000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10806
2200002,1000,2024-02-07,0,0,"BOOKS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-SIP-BOOKS,5,10807
2200158,5000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10808
2200144,1000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10809
2200354,4500,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10810
2023533,5000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10811
1405,500,2024-02-07,0,0,"TC FEE","Super Admin(9000)",Cash,1,fees,2022-202308199-SR-MPC,35,10812
2200222,5000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10813
2200238,4000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10814
2200238,1000,2024-02-07,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10814
2200023,5000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10815
2200057,3000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10816
2200305,3500,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,1,10817
2023484,10000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10818
2023489,1300,2024-02-07,0,0,"UNIFORM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-ADMISSION-SCIENCE,9,10819
2023489,1000,2024-02-07,0,0,"BOOKS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-SIP-BOOKS,5,10820
2023489,700,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,1,10821
2023131,4500,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10822
2023482,10000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10823
2023239,8000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10824
2023239,1500,2024-02-07,0,0,"VAN FEES","Super Admin(9000)",Cash,1,fees,2023-202408199-VAN-LOCAL,6,10825
2023437,3500,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-ARTS,1,10826
2023437,100,2024-02-07,0,0,"UNIFORM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-ADMISSION-ARTS,9,10827
2023229,10000,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10828
2023130,2300,2024-02-07,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10829
2023295,8500,2024-02-07,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,7,10830
2023295,900,2024-02-07,0,0,"EXAM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,2,10830
2023295,600,2024-02-07,0,0,"BOOKLET FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,4,10830
2200021,10900,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10831
2023201,3000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10832
2200330,8000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10833
2023500,1200,2024-02-08,0,0,"ADMISSION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-ADMISSION-SCIENCE,8,10835
2023500,1300,2024-02-08,0,0,"UNIFORM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-ADMISSION-SCIENCE,9,10835
2023500,900,2024-02-08,0,0,"EXAM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,2,10836
2023500,600,2024-02-08,0,0,"BOOKLET FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,4,10836
2023466,5000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10837
2200264,5000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,1,10838
2200264,900,2024-02-08,0,0,"EXAM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,2,10838
2200264,2500,2024-02-08,0,0,"PRACTICAL FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,3,10838
2200264,600,2024-02-08,0,0,"BOOKLET FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,4,10838
2200007,5000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10839
2023471,5000,2024-02-08,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10840
2200036,8000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10841
2200020,4000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10842
2200207,5000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10843
2200154,1000,2024-02-08,0,0,"BOOKS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-SIP-BOOKS,5,10844
2200146,10000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10845
2200166,1000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10846
2200041,4000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10847
2023317,4000,2024-02-08,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10848
2200137,2200,2024-02-08,0,0,"UNIFORM FEE","Super Admin(9000)",Cash,1,fees,2022-202308199-JR-MPC,9,10849
2200205,5500,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10850
2200205,4000,2024-02-09,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10850
2200193,9000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10851
2200193,5000,2024-02-09,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10851
2200142,2000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10852
2200391,4000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10853
2200391,1000,2024-02-09,0,0,"BOOKS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-SIP-BOOKS,5,10854
2200221,8000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10855
2200050,1000,2024-02-09,0,0,"MPC-BOOKS FEE","Super Admin(9000)",Cash,1,fees,"2022-202308199MPC-BOOKS FEE",28,10856
2023487,5000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10857
2200289,4800,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10859
2023127,1000,2024-02-09,0,0,"BOOKS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-SIP-BOOKS,5,10860
2023127,4000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10861
2023127,900,2024-02-09,0,0,"EXAM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,2,10861
2023127,600,2024-02-09,0,0,"BOOKLET FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,4,10861
2023274,5000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10862
2023298,5000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10863
2200124,3000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10866
2200255,7000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,1,10867
1456,5000,2024-02-09,0,0,"VAN FEES","Super Admin(9000)",Cash,1,fees,2021-202208199-VAN-FEE,6,10868
1456,500,2024-02-09,0,0,"TC FEE","Super Admin(9000)",Cash,1,fees,2022-202308199-SR-CEC,35,10869
1456,5500,2024-02-09,0,0,"VAN FEE (LOCAL)","Super Admin(9000)",Cash,1,fees,"2022-202308199VAN FEE (LOCAL)",12,10870
2200390,4000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10871
2200014,4000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10872
2200007,1000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10873
2023124,4500,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10874
2200197,6000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10875
2200198,6000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10876
2200198,2000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10877
2023293,4000,2024-02-09,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-ARTS,1,10878
2200028,2000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10879
2200028,1000,2024-02-10,0,0,"BOOKS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-SIP-BOOKS,5,10880
2200290,10000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10881
2200147,7500,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10882
2200147,1000,2024-02-10,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10882
2200192,10000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10883
2200351,2000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10884
2200031,5000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10885
2023464,2000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10886
2200075,10000,2024-02-10,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10887
2200415,10000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10888
2200013,1000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10889
2023035,4300,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,1,10890
2200183,9000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10891
2023277,3000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-ARTS,1,10892
2023241,3000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10893
2200274,4000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-CEC,1,10894
2200060,10000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10895
2200203,3000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10896
2200321,5000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10897
2200321,4000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10898
2200273,5000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10899
2200190,4000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10900
2200190,9000,2024-02-10,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10900
2200111,7000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10901
2200163,7000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10902
2200311,2000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10903
2200313,9000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10904
2200345,8000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10905
2200346,8000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10906
2200312,15000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,1,10907
2200312,900,2024-02-10,0,0,"EXAM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,2,10907
2200312,2500,2024-02-10,0,0,"PRACTICAL FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,3,10907
2200312,600,2024-02-10,0,0,"BOOKLET FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-BIPC,4,10907
2023399,6000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SCIENCE,1,10908
2200366,10000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10909
2200135,7000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10910
2200222,3000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10911
2200271,5000,2024-02-10,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10912
2200153,5000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10913
2200153,5000,2024-02-10,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10913
2200263,13000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10914
2200263,900,2024-02-10,0,0,"EXAM FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,2,10914
2200263,600,2024-02-10,0,0,"BOOKLET FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,4,10914
2200263,2000,2024-02-10,0,0,"PRACTICAL FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,3,10914
2200390,4000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10915
2200180,8000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10916
2200180,1000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10917
2200337,4000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10918
2200148,3000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10919
2200139,7000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10920
2200087,8000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10921
2200199,6000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10922
2023390,10000,2024-02-10,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-JEE,7,10923
2200130,6000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10924
2200130,5000,2024-02-10,0,0,"JEE MAINS FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,7,10924
2023478,9000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10925
2200063,10000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10926
2200342,9000,2024-02-10,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10927
2023485,10000,2024-02-11,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-MPC,1,10928
2200059,13000,2024-02-11,0,0,"TUITION FEE","Super Admin(9000)",Cash,1,fees,2023-202408199-TUITION-SR-JEE,1,10932
